"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Teresa\screen\20200131_181100.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Teresa\screen\20200209_163202.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Teresa\screen\clouds.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Teresa\screen\matt PHX.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Teresa\screen\reflections table 20200517_084032.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Teresa\screen\storm.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Teresa\screen\sunrise 12-22-19.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Studies"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Studies"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-PHXFS1-Studies-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Studies"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-PHXFS1-Studies-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Studies"	"FullControl"	"Allow"	"POWERENG\FS-PHXFS1-Studies-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-PHXFS1-Substation-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-PHXFS1-Substation-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-PHXFS1-Substation-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation\Projects\158117 GEICO METER 2\DD\DES\07 Photos\5-27 Site Visit.zip"	"FullControl"	"Allow"	"POWERENG\zekman"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation\Projects\_XCEL Proposals\NSP\Lake Benton Wind\Drawings\P&E Drawings\Files.zip"	"FullControl"	"Allow"	"POWERENG\bhoward"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation\z_users\BHoward\Job Description Matrix\JDM - Project Management.pdf"	"FullControl"	"Allow"	"POWERENG\bhoward"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation\z_users\BHoward\Job Description Matrix\JDM - Project Management.pdf"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation\z_users\BHoward\Job Description Matrix\JDM - Project Management.pdf"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation\z_users\BHoward\OneNote Notebooks\Security Projects Greensheet\Physical Security (NSP-2021) WO MasterList-2020Feb_(Rev03).xlsb.xlsx"	"FullControl"	"Allow"	"POWERENG\bhoward"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation\z_users\MRodriguez\Catalogs\Fittings-Connectors\AFL-Alcoa Substation Accessories.pdf"	"FullControl"	"Allow"	"POWERENG\mrodriguez"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation\z_users\MRodriguez\Catalogs\Fittings-Connectors\Hubbell.pdf"	"FullControl"	"Allow"	"POWERENG\mrodriguez"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation\z_users\MRodriguez\_Projects\Ennis Substation 154142 154953 Xcel\EMAT\00-006.pdf"	"FullControl"	"Allow"	"POWERENG\mrodriguez"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\Substation\z_users\MRodriguez\_Projects\GEICO 164154 TEP\Ref\zip files\GEICO.zip"	"FullControl"	"Allow"	"POWERENG\mrodriguez"	"None"	"None"
